task,method,seed,t,folds,regret
svc_digits,ags_no_early_stop,8,5,25,0.0013333333333332975
svc_digits,ags_no_early_stop,8,6,30,0.0013333333333332975
svc_digits,ags_no_early_stop,8,7,35,0.0013333333333332975
svc_digits,ags_no_early_stop,8,8,40,0.0013333333333332975
svc_digits,ags_no_early_stop,8,9,45,0.0013333333333332975
svc_digits,ags_no_early_stop,8,10,50,0.0013333333333332975
svc_digits,ags_no_early_stop,8,11,55,0.0013333333333332975
svc_digits,ags_no_early_stop,8,12,60,0.00533333333333319
svc_digits,ags_no_early_stop,8,13,65,0.00533333333333319
svc_digits,ags_no_early_stop,8,14,70,0.00533333333333319
svc_digits,ags_no_early_stop,8,15,75,0.00533333333333319
svc_digits,ags_no_early_stop,8,16,80,0.00533333333333319
svc_digits,ags_no_early_stop,8,17,85,0.00533333333333319
svc_digits,ags_no_early_stop,8,18,90,0.00533333333333319
svc_digits,ags_no_early_stop,8,19,95,0.00533333333333319
svc_digits,ags_no_early_stop,8,20,100,0.00533333333333319
svc_digits,ags_no_early_stop,8,21,105,0.00533333333333319
svc_digits,ags_no_early_stop,8,22,110,0.00533333333333319
svc_digits,ags_no_early_stop,8,23,115,0.00533333333333319
svc_digits,ags_no_early_stop,8,24,120,0.0
svc_digits,ags_no_early_stop,8,25,125,0.0
svc_digits,ags_no_early_stop,8,26,130,0.0
svc_digits,ags_no_early_stop,8,27,135,0.0
svc_digits,ags_no_early_stop,8,28,140,0.0
svc_digits,ags_no_early_stop,8,29,142,0.0
svc_digits,ags_no_early_stop,8,30,147,0.0
svc_digits,ags_no_early_stop,8,31,149,0.0
svc_digits,ags_no_early_stop,8,32,151,0.0
svc_digits,ags_no_early_stop,8,33,153,0.0
svc_digits,ags_no_early_stop,8,34,158,0.0
svc_digits,ags_no_early_stop,8,35,163,0.0
svc_digits,ags_no_early_stop,8,36,168,0.0
svc_digits,ags_no_early_stop,8,37,173,0.0
svc_digits,ags_no_early_stop,8,38,175,0.0
svc_digits,ags_no_early_stop,8,39,177,0.0
svc_digits,ags_no_early_stop,8,40,179,0.0
svc_digits,ags_no_early_stop,9,1,5,0.051999999999999935
svc_digits,ags_no_early_stop,9,2,10,0.008000000000000007
svc_digits,ags_no_early_stop,9,3,15,0.010666666666666491
svc_digits,ags_no_early_stop,9,4,20,0.010666666666666491
svc_digits,ags_no_early_stop,9,5,25,0.010666666666666491
svc_digits,ags_no_early_stop,9,6,30,0.010666666666666491
svc_digits,ags_no_early_stop,9,7,35,0.00533333333333319
svc_digits,ags_no_early_stop,9,8,40,0.00533333333333319
svc_digits,ags_no_early_stop,9,9,45,0.00533333333333319
svc_digits,ags_no_early_stop,9,10,50,0.00533333333333319
svc_digits,ags_no_early_stop,9,11,55,0.00533333333333319
svc_digits,ags_no_early_stop,9,12,60,0.00533333333333319
svc_digits,ags_no_early_stop,9,13,65,0.00533333333333319
svc_digits,ags_no_early_stop,9,14,67,0.00533333333333319
svc_digits,ags_no_early_stop,9,15,72,0.00533333333333319
svc_digits,ags_no_early_stop,9,16,77,0.00533333333333319
svc_digits,ags_no_early_stop,9,17,82,0.00533333333333319
svc_digits,ags_no_early_stop,9,18,87,0.00533333333333319
svc_digits,ags_no_early_stop,9,19,92,0.00533333333333319
svc_digits,ags_no_early_stop,9,20,97,0.00533333333333319
svc_digits,ags_no_early_stop,9,21,102,0.00533333333333319
svc_digits,ags_no_early_stop,9,22,107,0.0
svc_digits,ags_no_early_stop,9,23,112,0.0
svc_digits,ags_no_early_stop,9,24,117,0.0
svc_digits,ags_no_early_stop,9,25,122,0.0
svc_digits,ags_no_early_stop,9,26,124,0.0
svc_digits,ags_no_early_stop,9,27,129,0.0
svc_digits,ags_no_early_stop,9,28,131,0.0
svc_digits,ags_no_early_stop,9,29,133,0.0
svc_digits,ags_no_early_stop,9,30,135,0.0
svc_digits,ags_no_early_stop,9,31,138,0.0
svc_digits,ags_no_early_stop,9,32,141,0.0
svc_digits,ags_no_early_stop,9,33,143,0.0
svc_digits,ags_no_early_stop,9,34,146,0.0
svc_digits,ags_no_early_stop,9,35,148,0.0
svc_digits,ags_no_early_stop,9,36,150,0.0
svc_digits,ags_no_early_stop,9,37,152,0.0
svc_digits,ags_no_early_stop,9,38,154,0.0
svc_digits,ags_no_early_stop,9,39,156,0.0
svc_digits,ags_no_early_stop,9,40,159,0.0
svc_digits,ags_no_prune_no_stop,0,1,5,0.02533333333333332
svc_digits,ags_no_prune_no_stop,0,2,10,0.02533333333333332
svc_digits,ags_no_prune_no_stop,0,3,15,0.02533333333333332
svc_digits,ags_no_prune_no_stop,0,4,20,0.02400000000000002
svc_digits,ags_no_prune_no_stop,0,5,25,0.02400000000000002
svc_digits,ags_no_prune_no_stop,0,6,30,0.02400000000000002
svc_digits,ags_no_prune_no_stop,0,7,35,0.02400000000000002
svc_digits,ags_no_prune_no_stop,0,8,40,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,0,9,45,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,0,10,50,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,0,11,55,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,0,12,60,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,0,13,65,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,14,70,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,15,75,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,16,80,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,17,85,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,18,90,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,19,95,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,20,100,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,21,105,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,22,110,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,23,115,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,24,120,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,25,125,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,26,130,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,27,135,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,28,140,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,29,145,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,30,150,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,31,155,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,32,160,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,33,165,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,34,170,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,35,175,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,36,180,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,37,185,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,38,190,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,39,195,0.00533333333333319
svc_digits,ags_no_prune_no_stop,0,40,200,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,1,5,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,2,10,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,3,15,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,4,20,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,5,25,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,6,30,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,7,35,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,8,40,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,9,45,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,10,50,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,11,55,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,12,60,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,13,65,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,14,70,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,15,75,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,16,80,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,17,85,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,18,90,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,19,95,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,20,100,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,21,105,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,22,110,0.010666666666666491
svc_digits,ags_no_prune_no_stop,1,23,115,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,24,120,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,25,125,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,26,130,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,27,135,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,28,140,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,29,145,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,30,150,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,31,155,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,32,160,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,33,165,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,34,170,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,35,175,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,36,180,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,37,185,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,38,190,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,39,195,0.00533333333333319
svc_digits,ags_no_prune_no_stop,1,40,200,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,1,5,0.6013333333333333
svc_digits,ags_no_prune_no_stop,2,2,10,0.6013333333333333
svc_digits,ags_no_prune_no_stop,2,3,15,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,4,20,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,5,25,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,6,30,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,7,35,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,8,40,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,9,45,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,2,10,50,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,11,55,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,12,60,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,13,65,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,14,70,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,15,75,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,16,80,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,17,85,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,18,90,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,19,95,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,20,100,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,21,105,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,22,110,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,23,115,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,24,120,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,25,125,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,26,130,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,27,135,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,28,140,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,29,145,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,30,150,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,31,155,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,32,160,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,33,165,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,34,170,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,35,175,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,36,180,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,37,185,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,38,190,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,39,195,0.00533333333333319
svc_digits,ags_no_prune_no_stop,2,40,200,0.00533333333333319
svc_digits,ags_no_prune_no_stop,3,1,5,0.2493333333333333
svc_digits,ags_no_prune_no_stop,3,2,10,0.00533333333333319
svc_digits,ags_no_prune_no_stop,3,3,15,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,4,20,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,5,25,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,6,30,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,7,35,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,8,40,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,9,45,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,10,50,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,11,55,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,12,60,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,13,65,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,14,70,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,15,75,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,16,80,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,17,85,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,18,90,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,19,95,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,20,100,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,21,105,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,22,110,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,23,115,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,24,120,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,25,125,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,26,130,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,27,135,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,28,140,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,29,145,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,30,150,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,31,155,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,32,160,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,33,165,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,3,34,170,0.0
svc_digits,ags_no_prune_no_stop,3,35,175,0.0
svc_digits,ags_no_prune_no_stop,3,36,180,0.0
svc_digits,ags_no_prune_no_stop,3,37,185,0.0
svc_digits,ags_no_prune_no_stop,3,38,190,0.0
svc_digits,ags_no_prune_no_stop,3,39,195,0.0
svc_digits,ags_no_prune_no_stop,3,40,200,0.0
svc_digits,ags_no_prune_no_stop,4,1,5,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,4,2,10,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,4,3,15,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,4,4,20,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,4,5,25,0.00533333333333319
svc_digits,ags_no_prune_no_stop,4,6,30,0.00533333333333319
svc_digits,ags_no_prune_no_stop,4,7,35,0.00533333333333319
svc_digits,ags_no_prune_no_stop,4,8,40,0.00533333333333319
svc_digits,ags_no_prune_no_stop,4,9,45,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,10,50,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,11,55,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,12,60,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,13,65,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,14,70,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,15,75,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,16,80,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,17,85,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,18,90,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,19,95,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,20,100,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,21,105,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,22,110,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,23,115,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,24,120,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,25,125,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,26,130,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,27,135,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,28,140,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,29,145,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,30,150,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,31,155,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,32,160,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,33,165,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,34,170,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,35,175,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,36,180,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,37,185,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,38,190,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,39,195,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,4,40,200,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,5,1,5,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,2,10,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,3,15,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,4,20,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,5,25,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,6,30,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,7,35,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,8,40,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,9,45,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,10,50,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,11,55,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,12,60,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,13,65,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,14,70,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,15,75,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,16,80,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,17,85,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,18,90,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,19,95,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,20,100,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,21,105,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,22,110,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,23,115,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,24,120,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,25,125,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,26,130,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,27,135,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,28,140,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,29,145,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,30,150,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,31,155,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,32,160,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,33,165,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,34,170,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,35,175,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,36,180,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,37,185,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,38,190,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,39,195,0.00533333333333319
svc_digits,ags_no_prune_no_stop,5,40,200,0.00533333333333319
svc_digits,ags_no_prune_no_stop,6,1,5,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,6,2,10,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,6,3,15,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,6,4,20,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,6,5,25,0.0039999999999998925
svc_digits,ags_no_prune_no_stop,6,6,30,0.0
svc_digits,ags_no_prune_no_stop,6,7,35,0.0
svc_digits,ags_no_prune_no_stop,6,8,40,0.0
svc_digits,ags_no_prune_no_stop,6,9,45,0.0
svc_digits,ags_no_prune_no_stop,6,10,50,0.0
svc_digits,ags_no_prune_no_stop,6,11,55,0.0
svc_digits,ags_no_prune_no_stop,6,12,60,0.0013333333333332975
svc_digits,ags_no_prune_no_stop,6,13,65,0.0013333333333332975
